player_id,player_name,mkc_id,country_code,fc,is_host_banned,is_chat_restricted,mmr,base_mmr,peak_mmr,rank_id,times_strike_limit_reached,twitch_link,mogi_media_message_id
1052031107668901899,Terrilici0us,40638,DE,,0,1,736,1000,842,970028275789365368,0,,,
1053311110331256883,Ill,50210,JP,,0,0,2066,2250,2228,794263467581374524,0,,,
1053895418808905748,Arctic,53607,MK,,0,0,,,,846497627508047872,0,,,
1056659638537437186,Raccoonvioli,46690,US,,0,0,,,,846497627508047872,0,,,
1057198110419468360,antilookism,28270,JP,,0,0,,,,846497627508047872,0,,,
1057279925821906974,Red-Sniper,44831,JP,,0,0,2279,2250,2279,794263467581374524,0,,,
1057732931168247880,kokosu0120,44899,JP,,0,0,,,,846497627508047872,0,,,
1059348689094709329,Syriak,44478,US,,0,0,822,1000,877,970028275789365368,0,,,
1061730316185772133,Kaden,4923,FR,,0,0,2412,2250,2412,794263467581374524,0,,,
1062179550768926835,zundamon,45603,JP,,0,0,,,,846497627508047872,0,,,
1062852604176113724,gexlad,49008,GB,,0,0,,,,846497627508047872,0,,,
1063312940561879140,forrester,52359,US,,0,0,,,,846497627508047872,0,,,
1064487286735126588,OscarX1111,54788,GB,,0,0,,,,846497627508047872,0,,,
1064646488929611857,Thinker27,43031,US,,0,0,727,1000,889,970028275789365368,0,,,
1065438600524742717,Legendary.,43572,US,,0,0,,,,846497627508047872,0,,,
1065805047692275712,DannyPhantom222,51920,US,,0,0,,,,846497627508047872,0,,,
1066752527237906544,PurpleDemon,46597,GB,,0,0,1982,2250,2185,794263467581374524,0,,,
1067224914781802616,Luigi1810,46755,IE,,0,0,2099,2250,2271,794263467581374524,0,,,
1068159593357779004,salt__.xx,9401,JP,,0,0,,,,846497627508047872,0,,,
1069102263307599962,yumocchi,47069,JP,,0,0,,,,846497627508047872,0,,,
1069154469230682112,nj,19302,CA,,0,0,599,1000,944,970028275789365368,0,,,
1069904085408546837,furaigon,52703,JP,,0,0,,,,846497627508047872,0,,,
1070280368336412692,terii,47311,JP,,0,0,,,,846497627508047872,0,,,
1073545603713347677,progamer21,48492,AU,,0,0,1615,2250,2116,794263467581374524,0,,,
1074903866363105320,Arito,48323,JP,,0,0,,,,846497627508047872,0,,,
1075065252401655839,HadesRun,48360,FR,,0,0,,,,846497627508047872,0,,,
1077145884921430036,StarWin,48807,JP,,0,0,,,,846497627508047872,0,,,
1077512690047651890,flixlolsjs,50815,FR,,0,0,,,,846497627508047872,0,,,
1077653030687740025,Romain,2464,FR,,0,0,3661,3661,,794262959084797984,0,,,
1082280056728076308,ichou,50185,JP,,0,0,,,,846497627508047872,0,,,
1082730805056516137,Gunthery,53090,FR,,0,0,968,1000,1042,970028275789365368,0,,,
1084531072760565820,bray,50886,US,,0,0,,,,846497627508047872,0,,,
1084780214548189264,"bu,",50958,JP,,0,0,,,,846497627508047872,0,,,
1086014591257022524,98flameboy,51369,GB,,0,0,1,1000,908,970028275789365368,0,,,
1086612344265789451,NovaaaLight,21986,FR,,0,0,4437,3750,4830,794262959084797984,0,,,
1086755595832545351,SolidICE,51771,US,,0,0,,,,846497627508047872,0,,,
1087144206549663855,0il,51531,JP,,0,0,,,,846497627508047872,0,,,
1087656037500330004,kareeraisu,53524,JP,,0,0,,,,846497627508047872,0,,,
1088841227027370004,AdriAdrinbAdri,44089,ES,,0,0,,,,846497627508047872,0,,,
1089276398813859840,JustYoshi,51432,GB,,0,0,1788,2250,2260,794263467581374524,0,,,
1089821955403808888,ELeN,32557,JP,,0,0,2309,2164,2309,794263467581374524,0,,,
1091457856441683968,normie,52833,US,,0,0,727,1000,727,970028275789365368,0,,,
1092203626182746172,Kooper-(MKP),53332,US,,0,0,814,1000,940,970028275789365368,0,,,
1094054338344800328,GAByosshii,53527,JP,,0,0,,,,846497627508047872,0,,,
1095397882565234729,leannoop4,56116,DE,,0,0,2297,2250,2368,794263467581374524,0,,,
1098161322119667792,shira22,54633,JP,,0,0,,,,846497627508047872,0,,,
1099062501766877194,pynetree10,54514,US,,0,0,,,,846497627508047872,0,,,
1099752295404667011,i-x-a♡,7348,GB,,0,0,,,,846497627508047872,0,,,
1099775396137943041,JayJay512_,54719,US,,0,0,884,1000,884,970028275789365368,0,,,
1100095301135650876,JAG,57381,US,,0,0,,,,846497627508047872,0,,,
1100961740923080845,jlugo,54998,PR,,0,0,677,1000,769,970028275789365368,0,,,
1101170928517382225,blindblue,54975,US,,0,0,,,,846497627508047872,0,,,
1101697238427766925,themadhatlov,57302,US,,0,0,1440,2250,2115,970028275789365368,0,,,
1102072684126412870,fuu,53800,JP,,0,0,,,,846497627508047872,0,,,
1103742714178195537,jujucamer26,49870,FR,,0,0,,,,846497627508047872,0,,,
1110403979432689665,Humam1230,56587,ID,,0,0,805,1000,805,970028275789365368,0,,,
1110839055240941568,AI,56832,JP,,0,0,2354,2250,2354,794263467581374524,0,,,
1111404856289263646,Janaaa,56819,AT,,0,0,,,,846497627508047872,0,,,
1113586666406432769,Daisyrzel,49005,US,,0,0,962,2250,2323,970028275789365368,0,,,
